DEVICECLASSID,DEVICEID,UNIQUEMSID,SALESTRANSACTIONNO,COUNT(1), 
901,901010,666,14316,2, 
901,901010,673,14630,2, 
901,901010,673,14719,2, 
901,901010,674,15024,2, 
901,901010,674,15126,2, 
901,901010,674,15141,2, 
901,901010,675,14921,2, 
901,901010,675,14944,2, 
901,901010,675,14945,2, 
901,901010,680,15581,2, 
901,901010,690,16607,2, 
901,901010,690,16608,2, 
901,901010,696,16737,2, 
901,901010,696,16894,2, 
901,901010,696,16993,2, 
901,901010,696,17121,2, 
901,901010,699,17345,2, 
901,901011,188,13779,2, 
901,901011,190,13880,2, 
901,901011,190,13890,2, 
901,901011,196,14426,2, 
901,901011,196,14427,2, 
901,901011,196,14428,2, 
901,901011,196,14435,2, 
901,901011,196,14486,2, 
901,901011,201,14945,2, 
901,901011,201,15011,2, 
901,901011,201,15012,2, 
901,901011,202,14649,2, 
901,901011,203,15134,2, 
901,901011,206,15252,2, 
901,901011,209,15286,2, 
901,901011,213,16100,2, 
901,901011,213,15898,2, 
901,901011,213,16063,2, 
901,901011,213,16095,2, 
901,901011,213,16124,2, 
901,901011,213,16136,2, 
901,901011,213,16198,2, 
901,901011,213,16331,2, 
901,901011,218,16673,2, 
901,901011,218,17187,2, 
901,901012,355,13049,2, 
901,901012,355,13070,2, 
901,901012,355,13143,2, 
901,901012,355,13247,2, 
901,901012,355,13359,2, 
901,901012,355,13513,2, 
901,901012,358,13754,2, 
901,901012,358,13845,2, 
901,901012,359,14176,2, 
901,901012,359,14203,2, 
901,901012,360,14047,2, 
901,901012,360,14139,2, 
901,901012,366,14683,2, 
901,901012,366,14731,2, 
901,901012,370,15030,2, 
901,901012,370,15117,2, 
901,901012,376,15620,2, 
901,901014,789,10929,2, 
901,901014,789,10992,2, 
901,901014,790,11127,2, 
901,901014,792,11232,2, 
901,901014,794,11411,2, 
901,901014,795,11663,2, 
901,901014,795,11716,2, 
901,901014,795,11739,2, 
901,901014,795,11813,2, 
901,901014,795,11820,2, 
901,901014,795,11841,2, 
901,901014,795,11858,2, 
901,901014,795,11859,2, 
901,901014,797,12905,2, 
901,901014,801,13301,2, 
901,901014,807,14149,2, 
901,901014,807,14182,2, 
901,901014,808,14009,2, 
901,901014,809,13891,2, 
901,901014,809,13893,2, 
901,901014,809,13919,2, 
901,901014,809,13972,2, 
901,901014,810,14383,2, 
901,901014,811,14527,2, 
901,901014,811,14625,2, 
901,901014,811,14680,2, 
901,901014,814,14989,2, 
901,901014,814,15017,2, 
901,901014,814,15060,2, 
901,901014,814,15069,2, 
901,901014,814,15078,2, 
901,901014,814,15088,2, 
901,901014,817,15232,2, 
901,901014,818,15098,2, 
901,901015,772,12273,2, 
901,901015,774,12999,2, 
901,901015,774,13149,2, 
901,901015,776,12682,2, 
901,901015,776,12838,2, 
901,901015,776,12885,2, 
901,901015,780,13913,2, 
901,901015,783,14037,2, 
901,901015,783,14055,2, 
901,901015,788,14792,2, 
901,901015,788,14841,2, 
901,901015,788,14845,2, 
901,901015,788,14871,2, 
901,901015,788,14952,2, 
901,901015,788,14993,2, 
901,901015,788,15095,2, 
901,901015,789,15199,2, 
901,901015,794,15531,2, 
901,901015,794,15570,2, 
901,901015,794,15691,2, 
901,901015,798,15837,2, 
901,901015,798,16094,2, 
901,901015,798,16153,2, 
901,901015,799,16176,2, 
901,901015,801,16319,2, 
901,901016,300,12414,2, 
901,901016,300,12426,2, 
901,901016,277,10584,2, 
901,901016,280,10751,2, 
901,901016,280,10882,2, 
901,901016,282,10931,2, 
901,901016,284,11430,2, 
901,901016,290,11689,2, 
901,901016,291,11770,2, 
901,901016,295,11895,2, 
901,901016,295,11919,2, 
901,901016,295,11939,2, 
901,901016,296,12716,2, 
901,901016,296,12757,2, 
901,901016,296,12773,2, 
901,901016,296,12777,2, 
901,901016,296,12808,2, 
901,901016,298,12554,2, 
901,901016,298,12569,2, 
901,901016,302,12992,2, 
901,901016,304,13054,2, 
901,901016,305,13178,2, 
901,901016,306,13308,2, 
901,901016,306,13317,2, 
901,901016,306,13318,2, 
901,901016,308,13471,2, 
901,901016,311,13863,2, 
901,901016,313,13921,2, 
901,901020,18,251,2, 
901,901020,18,274,2, 
901,901020,18,305,2, 
901,901020,19,930,2, 
901,901020,19,1079,2, 
901,901020,19,1217,2, 
901,901020,20,456,2, 
901,901020,20,489,2, 
901,901020,23,1650,2, 
901,901020,24,1321,2, 
901,901020,24,1359,2, 
901,901020,24,1360,2, 
901,901020,24,1547,2, 
901,901020,24,1555,2, 
901,901020,28,2260,2, 
901,901020,30,2517,2, 
901,901020,30,2595,2, 
901,901020,35,2735,2, 
901,901020,35,2747,2, 
901,901020,35,2755,2, 
901,901020,35,2819,2, 
902,902001,30,131,2, 
902,902001,30,135,2, 
902,902002,6,4,2, 
902,902002,7,6,2, 
902,902002,7,10,2, 
902,902002,11,20,2, 
902,902002,11,23,2, 
902,902002,11,24,2, 
902,902002,14,68,2, 
902,902002,14,69,2, 
902,902002,14,73,2, 
902,902002,14,74,2, 
902,902002,15,92,2, 
902,902002,15,126,2, 
902,902002,16,129,2, 
902,902002,16,138,2, 
902,902002,16,143,2, 
902,902002,16,147,2, 
902,902002,17,158,2, 
902,902002,17,167,2, 
902,902002,17,206,2, 
902,902002,18,248,2, 
902,902003,5,7,2, 
902,902003,9,14,2, 
902,902003,10,19,2, 
902,902003,11,21,2, 
902,902003,11,24,2, 
902,902003,11,28,2, 
902,902003,26,155,2, 
902,902004,3,3,2, 
902,902004,3,4,2, 
902,902004,7,46,2, 
902,902004,7,77,2, 
902,902004,7,78,2, 
902,902004,7,90,2, 
902,902004,11,141,2, 
902,902004,12,164,2, 
902,902005,39,166,2, 
902,902005,43,146,2, 
902,902005,45,125,2, 
902,902005,48,75,2, 
902,902005,48,80,2, 
902,902005,48,81,2, 
902,902005,48,89,2, 
902,902005,58,25,2, 
902,902005,60,4,2, 
902,902006,5,12,2, 
902,902006,5,15,2, 
902,902006,5,16,2, 
902,902006,5,18,2, 
902,902006,5,24,2, 
902,902006,5,25,2, 
902,902006,5,67,2, 
902,902006,5,90,2, 
902,902006,5,112,2, 
902,902006,5,114,2, 
902,902006,5,123,2, 
902,902006,5,125,2, 
902,902006,5,129,2, 
902,902006,5,130,2, 
902,902006,5,132,2, 
902,902006,5,137,2, 
902,902006,5,138,2, 
902,902006,5,156,2, 
902,902006,6,167,2, 
902,902006,6,176,2, 
902,902006,6,180,2, 
902,902006,6,182,2, 
902,902006,6,183,2, 
902,902006,6,191,2, 
902,902006,6,192,2, 
902,902006,6,197,2, 
902,902006,6,198,2, 
902,902006,6,202,2, 
902,902006,6,208,2, 
902,902006,6,211,2, 
902,902006,7,214,2, 
902,902006,7,215,2, 
902,902006,8,262,2, 
902,902006,8,270,2, 
902,902006,8,272,2, 
902,902006,8,274,2, 
902,902006,8,275,2, 
902,902006,8,278,2, 
902,902006,8,281,2, 
902,902006,8,290,2, 
902,902006,8,305,2, 
902,902006,8,315,2, 
902,902006,8,317,2, 
902,902006,9,376,2, 
902,902006,9,377,2, 
902,902006,11,424,2, 
902,902006,12,431,2, 
902,902006,14,445,2, 
902,902006,14,446,2, 
902,902007,3,6,2, 
902,902007,3,10,2, 
902,902007,3,11,2, 
902,902007,3,12,2, 
902,902007,3,14,2, 
902,902007,3,18,2, 
902,902007,3,19,2, 
902,902007,3,20,2, 
902,902007,3,21,2, 
902,902007,3,22,2, 
902,902007,3,23,2, 
902,902007,3,28,2, 
902,902007,3,30,2, 
902,902007,3,31,2, 
902,902007,3,38,2, 
902,902007,3,45,2, 
902,902007,6,48,2, 
902,902007,6,52,2, 
902,902007,6,86,2, 
902,902007,6,90,2, 
902,902007,10,144,2, 
902,902007,10,152,2, 
902,902007,10,156,2, 
902,902007,10,161,2, 
902,902007,13,187,2, 
902,902007,16,194,2, 
